plot_id,tree_id,tree_no,tree_dbh,tree_pom,tree_height_top,tree_height_bole,tree_dist,tree_azimuth,tree_health,sp_id
ev-1mdx,ev-1mdx-10,10,83,1.3,29,18,16.15549442140351,158.19859051364818,2,Ugokub-oteu
ev-1mdx,ev-1mdx-11,11,162,1.3,40,15,17.262966141425405,144.1922430928458,2,Ebalud-uaa
ev-1mdx,ev-1mdx-12,12,23,1.3,5,4,19.4164878389476,101.88865803962798,2,unk
ev-1mdx,ev-1mdx-13,13,22,1.3,6,5,11.326517558367179,76.20913310263902,2,Fupoat-otiu
ev-1mdx,ev-1mdx-14,14,45,1.3,30,12,15.231546211727817,66.80140948635182,2,Imiqag-ado
ev-1mdx,ev-1mdx-15,15,29,1.3,30,15,13.69525465261599,61.18920625702696,2,Saruuo-aoot
ev-1mdx,ev-1mdx-16,16,23,1.3,19,15,15.556670594957007,39.52263127117112,2,Akosed-aaa
ev-1mdx,ev-1mdx-17,17,23,1.3,19,15,17.97247896090019,33.4248111826038,2,Ugokub-oteu
ev-1mdx,ev-1mdx-18,18,22,1.3,15,7,10.034440691936945,330.11347305957594,2,Ooiia-ioob
ev-1mdx,ev-1mdx-19,19,23,1.3,12,8,19.992248497855364,295.7960264944999,2,Huouok-eaor
ev-r2er,ev-r2er-01,1,28,1.3,18,8,16.53027525481654,183.46822925891712,2,Akosed-aaa
ev-r2er,ev-r2er-02,2,29,1.3,14,10,8.95600357302296,186.41084002023246,1,Meruue-udu
ev-r2er,ev-r2er-03,3,22,1.3,16,6,16.070158679988197,275.35582504285514,1,Meruue-udu
ev-r2er,ev-r2er-04,4,22,1.3,16,10,12.240914998479488,355.3141001604973,1,Aeoqi-iuea
ev-r2er,ev-r2er-05,5,32,1.3,9,7,8.94427190999916,153.43494882292202,2,Hekoul-aii
ev-r2er,ev-r2er-06,6,51,1.3,14,10,9.219544457292887,139.3987053549955,2,Meruue-udu
ev-r2er,ev-r2er-07,7,26,1.3,8,2,15.508062419270823,110.77225468204583,2,Akosed-aaa
ev-r2er,ev-r2er-08,8,28,1.3,8,0,8.48528137423857,45,2,Meruue-udu
ev-r2er,ev-r2er-09,9,40,1.3,14,6,8.06225774829855,7.1250163489017995,2,Meruue-udu
ev-r2er,ev-r2er-10,10,42,1.3,10,7,11.180339887498949,26.56505117707799,2,Meruue-udu
ev-r2er,ev-r2er-11,11,48,1.3,18,12,16.28649747490233,17.87869659584134,1,Apipay-ujio
ev-me6b,ev-me6b-01,1,23,1.3,10,6,0.640312423743284,231.34019174591003,2,Apipay-ujio
ev-me6b,ev-me6b-02,2,22,1.3,5,0,8.63481325796916,346.6075022462489,2,Akosed-aaa
ev-me6b,ev-me6b-03,3,20,1.3,9,5,14.045995870709916,301.3135432701897,2,Uhekof-ege
ev-me6b,ev-me6b-04,4,22,1.3,7,4,10.307764064044152,112.83365417791755,2,Losuou-iuie
ev-me6b,ev-me6b-05,5,33,1.3,6,0,16.40152431940396,39.80557109226524,2,Ehukib-juuu
ev-me6b,ev-me6b-06,6,21,1.3,4,0,16.1046577113579,14.381394591090617,2,Iqupag-ueal
ev-me6b,ev-me6b-07,7,15,1.3,7,5,2.1587033144922905,166.60750224624888,2,Iruhah-euo
ev-jzw2,ev-jzw2-01,1,20,1.3,18,11,19.849433241279208,229.08561677997486,1,Uapouh-iuau
ev-jzw2,ev-jzw2-02,2,40,1.3,20,8,13.46291201783626,238.67130713219584,1,Imiqag-ado
ev-jzw2,ev-jzw2-03,3,20,1.3,18,12,12.529964086141668,241.3895403340348,1,Kibeoi-iri
ev-jzw2,ev-jzw2-04,4,45,1.3,22,14,17.18284027743958,261.6341138759674,1,Yabeux-ooia
ev-jzw2,ev-jzw2-05,5,44,1.3,18,7,10.965856099730654,294.22774531795415,1,Iduxe-aea
ev-jzw2,ev-jzw2-06,6,45,1.3,20,10,13.92838827718412,291.0375110254218,1,Aicaik-ata
ev-jzw2,ev-jzw2-07,7,40,1.3,20,9,16.15549442140351,291.8014094863518,1,Fupoat-otiu
ev-jzw2,ev-jzw2-08,8,20,1.3,13,5,15.652475842498529,333.434948822922,1,Imobed-usia
ev-jzw2,ev-jzw2-09,9,40,1.3,20,10,15.628499608087784,172.64762064010765,1,Yabeux-ooia
ev-jzw2,ev-jzw2-10,10,45,1.3,20,12,17.204650534085253,125.53767779197439,1,Iduxe-aea
ev-jzw2,ev-jzw2-11,11,20,1.3,18,7,7.5,126.86989764584402,1,Imiqag-ado
ev-jzw2,ev-jzw2-12,12,50,1.3,20,6,8.030566605165541,84.99935540244155,2,Imiqag-ado
ev-jzw2,ev-jzw2-13,13,40,1.3,18,7,11.560276813294738,59.88626684901758,1,Yabeux-ooia
ev-jzw2,ev-jzw2-14,14,30,1.3,20,6,10.44030650891055,16.699244233993618,1,Exoyoq-aaii
ev-jzw2,ev-jzw2-15,15,15,1.3,15,8,2.692582403567252,248.19859051364818,1,Uapouh-iuau
ev-jzw2,ev-jzw2-16,16,12,1.3,12,4,3.5355339059327378,8.130102354155973,1,Uapouh-iuau
ev-3lau,ev-3lau-01,1,30,1.3,15,8,15.524174696260024,194.93141717813754,1,Iduxe-aea
ev-3lau,ev-3lau-02,2,30,1.3,16,6,12.649110640673518,198.43494882292202,1,Iduxe-aea
ev-3lau,ev-3lau-03,3,30,1.3,18,10,12.36931687685298,194.03624346792648,1,Ehukib-juuu
ev-3lau,ev-3lau-04,4,20,1.3,14,6,14.080127840328723,253.49563861824495,1,Qusaer-eyiu
ev-3lau,ev-3lau-05,5,30,1.3,20,15,13.5,270,0,Euveih-ioie
ev-3lau,ev-3lau-06,6,27,1.3,14,5,8.5,118.07248693585296,1,Ehukib-juuu
ev-3lau,ev-3lau-07,7,30,1.3,15,5,10.1,78.57881372500071,1,Apipay-ujio
ev-3lau,ev-3lau-08,8,35,1.3,12,8,3.605551275463989,56.309932474020215,1,Jaluup-oeae
ev-3lau,ev-3lau-09,9,20,1.3,10,5,15.524174696260024,75.06858282186244,1,Ebalud-uaa
ev-3lau,ev-3lau-10,10,25,1.3,14,4,17.804493814764857,51.84277341263093,1,Kubiog-ayue
ev-3lau,ev-3lau-11,11,30,1.3,15,7,16.278820596099706,10.619655276155132,1,Apipay-ujio
ev-3lau,ev-3lau-12,12,18,1.3,12,3,4.272001872658765,159.44395478041653,1,Ehukib-juuu
ev-3lau,ev-3lau-13,13,12,1.3,10,5,1.019803902718557,191.30993247402023,0,Ulakai-igue
ev-3lau,ev-3lau-14,14,10,1.3,8,3,1,90,1,Fecooq-oaoy
ev-q7wk,ev-q7wk-01,1,22,1.3,14,11,19.697715603592208,203.9624889745782,0,Iduxe-aea
ev-q7wk,ev-q7wk-02,2,25,1.3,22,14,10.04987562112089,185.71059313749964,0,Euveih-eiae
ev-q7wk,ev-q7wk-03,3,27,1.3,19,16,15.811388300841896,235.30484646876602,2,Apipay-ujio
ev-q7wk,ev-q7wk-04,4,26,1.3,19,14,11.045361017187261,275.1944289077348,2,Qusaer-eyiu
ev-q7wk,ev-q7wk-05,5,27,1.3,18,12,11.40175425099138,285.25511870305775,2,Iduxe-aea
ev-q7wk,ev-q7wk-06,6,23,1.3,12,8,12.041594578792296,311.6335393365702,1,Euveih-uaac
ev-q7wk,ev-q7wk-07,7,23,1.3,8,4,15,126.86989764584402,2,Esiwey-eico
ev-q7wk,ev-q7wk-08,8,35,1.3,22,17,16.55294535724685,25.016893478100013,1,Qusaer-eyiu
ev-q7wk,ev-q7wk-09,9,10,1.3,3,2,5,216.86989764584402,2,Madeeq-uuqu
ev-q7wk,ev-q7wk-10,10,18,1.3,12,9,4.123105625617661,14.036243467926472,2,Madeeq-uuqu
ev-eu5s,ev-eu5s-01,1,26,1.3,2,2,18.027756377319946,236.30993247402026,2,Ifociw-iio
ev-eu5s,ev-eu5s-02,2,22,1.3,21,3,18.027756377319946,236.30993247402026,0,Ujequp-rui
ev-eu5s,ev-eu5s-03,3,32,1.3,19,10,13.82931668593933,229.3987053549955,1,Meruue-udu
ev-eu5s,ev-eu5s-04,4,23,1.3,15,9,13.360014970051493,233.21587441510312,1,Yabeux-ooia
ev-eu5s,ev-eu5s-05,5,32,1.3,17,12,17,241.92751306414704,2,Fupoat-otiu
ev-eu5s,ev-eu5s-06,6,23,1.3,8,6,17,241.92751306414704,2,Yabeux-ooia
ev-eu5s,ev-eu5s-07,7,35,1.3,17,4,11.40175425099138,254.74488129694225,2,Ifociw-iio
ev-eu5s,ev-eu5s-08,8,23,1.3,4,2,18.601075237738275,306.25383773744477,2,Aeoqi-iuea
ev-eu5s,ev-eu5s-09,9,41,1.3,20,9,13.601470508735444,323.9726266148964,1,Udeai-uaui
ev-eu5s,ev-eu5s-10,10,23,1.3,11,7,19.235384061671343,332.10272896905235,1,unk
ev-eu5s,ev-eu5s-11,11,15,1.3,6,0,0.5,90,2,Gowoex-euow
ev-wsp2,ev-wsp2-01,1,23,1.3,24,16,15.524174696260024,194.93141717813754,1,Meruue-ehoa
ev-wsp2,ev-wsp2-02,2,30,1.3,20,10,19.849433241279208,229.08561677997486,1,Qusaer-eyiu
ev-wsp2,ev-wsp2-03,3,40,1.3,27,15,6,270,1,Imiqag-ado
ev-wsp2,ev-wsp2-04,4,40,1.3,20,8,13.92838827718412,291.0375110254218,1,Fecooq-oaoy
ev-wsp2,ev-wsp2-05,5,30,1.3,20,6,15.231546211727817,293.1985905136482,1,Ulakai-ueoo
ev-wsp2,ev-wsp2-06,6,45,1.3,30,18,10.198039027185569,348.69006752597977,1,Imiqag-ado
ev-wsp2,ev-wsp2-07,7,25,1.3,14,5,15.811388300841896,341.565051177078,1,unk
ev-wsp2,ev-wsp2-08,8,60,1.3,25,8,19.474342094150447,330.80251395393555,1,Kibeoi-iri
ev-wsp2,ev-wsp2-09,9,45,1.3,20,10,18.309833423600555,145.00797980144134,1,unk
ev-wsp2,ev-wsp2-10,10,50,1.3,16,7,7.0710678118654755,171.86989764584402,1,Uapouh-iuau
ev-wsp2,ev-wsp2-11,11,43,1.3,17,7,9.7082439194738,101.88865803962798,1,Iduxe-aea
ev-wsp2,ev-wsp2-12,12,40,1.3,25,18,7.280109889280518,74.05460409907714,1,Aicaik-ata
ev-wsp2,ev-wsp2-13,13,25,1.3,20,10,14.7648230602334,61.69924423399361,1,Meruue-ehoa
ev-wsp2,ev-wsp2-14,14,15,1.3,15,4,4.031128874149275,7.1250163489017995,1,Meruue-ehoa
ev-9eyk,ev-9eyk-01,1,30,1.3,14,7,10.770329614269007,338.1985905136482,1,Imiqag-ado
ev-9eyk,ev-9eyk-02,2,27,1.3,18,9,12.083045973594572,335.55604521958344,0,Fecooq-oaoy
ev-9eyk,ev-9eyk-03,3,35,1.3,16,4,18.260339536821323,151.18920625702694,1,Fecooq-oaoy
ev-9eyk,ev-9eyk-04,4,37,1.3,18,9,17.4928556845359,149.03624346792648,1,Fecooq-oaoy
ev-9eyk,ev-9eyk-05,5,33,1.3,20,8,11.661903789690601,120.96375653207352,1,Uapouh-iuau
ev-9eyk,ev-9eyk-06,6,20,1.3,15,6,12.083045973594572,114.44395478041653,1,Imiqag-ado
ev-9eyk,ev-9eyk-07,7,20,1.3,10,8,11.045361017187261,84.8055710922652,1,Ikuaav-ooo
ev-9eyk,ev-9eyk-08,8,60,1.3,20,10,18.439088914585774,77.47119229084849,1,Imiqag-ado
ev-xc5l,ev-xc5l-01,1,25,1.3,30,15,5,233.13010235415598,1,Xezoas-yoao
ev-xc5l,ev-xc5l-02,2,44,1.3,24,10,13.341664064126334,257.0053832080835,2,Uapouh-iuau
ev-xc5l,ev-xc5l-03,3,20,1.3,12,8,17,270,1,Qusaer-eyiu
ev-xc5l,ev-xc5l-04,4,45,1.3,25,15,4,0,2,Yabeux-ooia
ev-xc5l,ev-xc5l-05,5,22,1.3,40,15,8.376156636548771,303.3106308245608,0,Viiiee-eof
ev-xc5l,ev-xc5l-06,6,32,1.3,25,7,11.96202324023825,125.81608074915567,1,Viiiee-eof
ev-xc5l,ev-xc5l-07,7,29,1.3,20,5,14.368020044529448,51.215635899702654,2,Seiuuh-eiuy
ev-xc5l,ev-xc5l-08,8,23,1.3,19,11,16.62077013859466,43.7811247648687,2,Ulukul-auu
ev-xc5l,ev-xc5l-09,9,30,1.3,5,3,16.97056274847714,45,2,Meruue-udu
ev-xc5l,ev-xc5l-10,10,45,1.3,20,9,5.315072906367325,311.18592516570965,2,Aeoqi-iuea
ev-xc5l,ev-xc5l-11,11,40,1.3,18,10,4.47213595499958,333.434948822922,2,Yabeux-ooia
ev-a5tk,ev-a5tk-01,1,60,1.3,17,0,18.110770276274835,186.34019174590992,1,Fubais-oaza
ev-a5tk,ev-a5tk-02,2,33,1.3,8,0,14.560219778561036,195.94539590092288,1,Iqupag-ueal
ev-a5tk,ev-a5tk-03,3,32,1.3,6,0,14.422205101855956,213.69006752597977,0,unk
ev-a5tk,ev-a5tk-04,4,35,1.3,13,3,13.377593206552515,238.44861505168655,2,unk
ev-a5tk,ev-a5tk-05,5,23,1.3,5,0,13.601470508735444,252.89727103094762,0,unk
ev-a5tk,ev-a5tk-06,6,56,1.3,10,0,3,0,2,Fubais-oaza
ev-a5tk,ev-a5tk-07,7,25,1.3,12,0,12.38587905640936,291.8014094863518,1,Iqupag-ueal
ev-a5tk,ev-a5tk-08,8,38,1.3,7,0,11.661903789690601,329.0362434679265,2,Exoyoq-eie
ev-a5tk,ev-a5tk-09,9,27,1.3,11,0,9.848857801796104,336.0375110254218,2,Fubais-uiib
ev-a5tk,ev-a5tk-10,10,33,1.3,12,0,3.1622776601683795,108.43494882292201,1,Fubais-uiib
ev-a5tk,ev-a5tk-11,11,80,1.3,16,0,8.200609733428363,37.56859202882749,2,Fubais-uiib
ev-a5tk,ev-a5tk-12,12,16,1.3,7,0,1,270,1,Iqupag-ueal
ev-a5tk,ev-a5tk-13,13,13,1.3,8,2,2.8284271247461903,135,1,Iqupag-ueal
ev-a5tk,ev-a5tk-14,14,13,1.3,6,0,4.123105625617661,75.96375653207352,0,Iqupag-ueal
ev-vxj9,ev-vxj9-01,1,26,1.3,12,9,18.788294228055936,205.20112364547506,0,Ecizuj-ioou
ev-vxj9,ev-vxj9-02,2,25,1.3,13,9,19.6468827043885,194.74356283647074,0,Monoak-oos
ev-vxj9,ev-vxj9-03,3,27,1.3,14,11,15.231546211727817,203.19859051364818,0,Monoak-oos
ev-vxj9,ev-vxj9-04,4,28,1.3,17,12,7.810249675906654,219.80557109226518,0,Fecooq-oaoy
ev-vxj9,ev-vxj9-05,5,23,1.3,13,8,6.324555320336759,198.43494882292202,0,Fecooq-oaoy
ev-vxj9,ev-vxj9-06,6,35,1.3,14,9,18.110770276274835,263.65980825409014,0,Fecooq-oaoy
ev-vxj9,ev-vxj9-07,7,30,1.3,13,8,18.110770276274835,263.65980825409014,0,Fecooq-oaoy
ev-vxj9,ev-vxj9-08,8,23,1.3,14,6,15.033296378372908,273.81407483429035,0,Folai-aci
ev-vxj9,ev-vxj9-09,9,24,1.3,16,12,6.082762530298219,279.4623222080256,0,Fecooq-oaoy
ev-vxj9,ev-vxj9-10,10,22,1.3,17,14,17,298.0724869358529,0,Ulakai-igue
ev-vxj9,ev-vxj9-11,11,28,1.3,19,16,14.422205101855956,326.30993247402023,0,Ulakai-igue
ev-vxj9,ev-vxj9-12,12,39,1.3,19,15,15.231546211727817,246.8014094863518,0,Fecooq-oaoy
ev-vxj9,ev-vxj9-13,13,22,1.3,13,9,17.029386365926403,139.7636416907262,0,Ehukib-juuu
ev-vxj9,ev-vxj9-14,14,29,1.3,15,11,17,118.07248693585296,0,Fecooq-oaoy
ev-vxj9,ev-vxj9-15,15,38,1.3,18,11,19.72308292331602,120.46554491945989,0,Monoak-aha
ev-vxj9,ev-vxj9-16,16,30,1.3,18,15,10,143.13010235415598,0,Monoak-aha
ev-vxj9,ev-vxj9-17,17,33,1.3,15,11,6.082762530298219,99.46232220802563,0,Monoak-aha
ev-vxj9,ev-vxj9-18,18,30,1.3,11,8,20,90,0,Ehukib-juuu
ev-vxj9,ev-vxj9-19,19,14,1.3,13,8,2.0615528128088303,345.9637565320735,0,Qusaer-ooow
ev-8fof,ev-8fof-01,1,33,1.3,10,5,19.1049731745428,222.87890360333856,2,Ulakai-igue
ev-8fof,ev-8fof-02,2,22,1.3,10,6,16.1245154965971,187.12501634890182,1,Ugokub-uiid
ev-8fof,ev-8fof-03,3,42,1.3,12,8,7.615773105863909,203.19859051364818,2,Inufaf-eqou
ev-8fof,ev-8fof-04,4,27,1.3,10,5,9.848857801796104,246.03751102542182,2,Monoak-eoes
ev-8fof,ev-8fof-05,5,36,1.3,12,5,7.280109889280518,254.05460409907715,2,Inufaf-eqou
ev-8fof,ev-8fof-06,6,27,1.3,10,5,13.152946437965905,261.25383773744477,2,Eaoqel-oos
ev-8fof,ev-8fof-07,7,42,1.3,10,3,7.211102550927978,303.69006752597977,2,Folai-iji
ev-8fof,ev-8fof-08,8,32,1.3,13,3,18.439088914585774,310.60129464500443,1,Eaoqel-oos
ev-8fof,ev-8fof-09,9,38,1.3,14,9,17.08800749063506,159.44395478041653,1,Folai-iji
ev-8fof,ev-8fof-10,10,22,1.3,8,5,17,118.07248693585296,1,Inufaf-eqou
ev-8fof,ev-8fof-11,11,25,1.3,10,6,5.385164807134504,111.80140948635182,1,Ozubet-eaub
ev-8fof,ev-8fof-12,12,26,1.3,15,12,13.152946437965905,98.74616226255522,1,Ulakai-igue
ev-8fof,ev-8fof-13,13,34,1.3,14,6,6.4031242374328485,51.34019174590991,1,Inufaf-eqou
ev-8fof,ev-8fof-14,14,33,1.3,15,4,16.492422502470642,75.96375653207352,1,Inufaf-eqou
ev-8fof,ev-8fof-15,15,27,1.3,15,7,16.15549442140351,68.19859051364818,1,Ulakai-igue
ev-8fof,ev-8fof-16,16,25,1.3,15,6,17.4928556845359,59.03624346792648,0,Ulakai-igue
ev-8fof,ev-8fof-17,17,21,1.3,14,10,10.770329614269007,21.80140948635181,1,Rozuau-aaao
ev-8fof,ev-8fof-18,18,22,1.3,13,6,11.180339887498949,26.56505117707799,0,Ulakai-igue
ev-8fof,ev-8fof-19,19,27,1.3,15,8,12.529964086141668,28.61045966596521,1,Eaoqel-oos
ev-8fof,ev-8fof-20,20,40,1.3,18,10,16.1245154965971,29.744881296942214,1,Ozubet-eaub
ev-8fof,ev-8fof-21,21,28,1.3,16,8,18.439088914585774,40.601294645004465,1,Inufaf-eqou
ev-8fof,ev-8fof-22,22,27,1.3,16,9,19.1049731745428,42.87890360333854,1,Inufaf-eqou
ev-8fof,ev-8fof-23,23,30,1.3,14,9,10.44030650891055,16.699244233993618,0,Eaoqel-oos
ev-w3on,ev-w3on-01,1,80,1.3,15,11,15.524174696260024,194.93141717813754,2,Inufaf-eqou
ev-w3on,ev-w3on-02,2,25,1.3,14,10,18.439088914585774,229.3987053549955,2,Divoo-uaot
ev-w3on,ev-w3on-03,3,70,1.3,15,6,10.44030650891055,196.69924423399362,0,Ugokub-uiid
ev-w3on,ev-w3on-04,4,30,1.3,12,6,8.602325267042627,215.53767779197437,0,Ioeduf-noee
ev-w3on,ev-w3on-05,5,71,1.3,12,7,7.280109889280518,195.94539590092288,2,Ugokub-uiid
ev-w3on,ev-w3on-06,6,85,1.3,13,6,12.206555615733702,124.99202019855865,1,Ugokub-uiid
ev-w3on,ev-w3on-07,7,16,1.3,15,11,2.23606797749979,333.434948822922,0,Ioeduf-noee
de-vs9y,de-vs9y-01,1,35,1.3,9,4,12.041594578792296,228.36646066342982,0,Irebuv-asii
de-vs9y,de-vs9y-02,2,21,1.3,7,2,15.811388300841896,251.565051177078,1,Buqeen-iio
de-vs9y,de-vs9y-03,3,33,1.3,6,0,13,247.3801350519596,2,Aeueaz-ocau
de-vs9y,de-vs9y-04,4,37,1.3,8,3,17.356554957709783,258.3663660010596,1,Acinaj-lueo
de-vs9y,de-vs9y-05,5,40,1.3,8,3,17.356554957709783,258.3663660010596,1,Acinaj-lueo
de-vs9y,de-vs9y-06,6,21,1.3,8,2,13.0862523283024,263.418055344822,0,Buqeen-iio
de-vs9y,de-vs9y-07,7,30,1.3,7,2,4.6097722286464435,319.3987053549955,1,Buqeen-iio
de-vs9y,de-vs9y-08,8,21,1.3,8,3,14.430869689661812,284.0362434679265,1,Aicaik-aoao
de-vs9y,de-vs9y-09,9,20,1.3,7,2,16.55294535724685,295.01689347810003,1,Buqeen-iio
de-vs9y,de-vs9y-10,10,24,1.3,8,4,8.5,331.92751306414704,1,Eateoo-eae
de-vs9y,de-vs9y-11,11,23,1.3,7,2,16.77050983124842,296.565051177078,2,Idocik-iho
de-vs9y,de-vs9y-12,12,21,1.3,7,3,18.82153022471871,320.3893117599734,1,Buqeen-iio
de-vs9y,de-vs9y-13,13,21,1.3,7,3,19.60229578391266,322.25319461272534,1,Buqeen-iio
de-vs9y,de-vs9y-14,14,27,1.3,10,6,19,0,0,Irebuv-asii
de-vs9y,de-vs9y-15,15,21,1.3,9,4,12.041594578792296,175.23635830927384,0,Akosed-iio
de-vs9y,de-vs9y-16,16,31,1.3,13,2,19.313207915827967,111.25050550713324,0,Gebuuv-onai
de-vs9y,de-vs9y-17,17,22,1.3,9,0,9.219544457292887,130.6012946450045,2,Alacoc-aeu
de-vs9y,de-vs9y-18,18,21,1.3,9,2,10.770329614269007,111.80140948635182,0,Irebuv-asii
de-vs9y,de-vs9y-19,19,20,1.3,10,3,14.142135623730951,98.130102354156,1,Gebuuv-onai
de-vs9y,de-vs9y-20,20,28,1.3,11,3,10,90,1,Gebuuv-onai
de-vs9y,de-vs9y-21,21,20,1.3,11,2,3,90,2,Gebuuv-onai
de-vs9y,de-vs9y-22,22,22,1.3,10,3,2.23606797749979,63.43494882292201,1,Esiwey-eico
de-vs9y,de-vs9y-23,23,33,1.3,11,3,12.36931687685298,75.96375653207352,1,Gebuuv-onai
de-vs9y,de-vs9y-24,24,22,1.3,9,3,17.08800749063506,69.44395478041653,2,Ieiioz-eazu
de-vs9y,de-vs9y-25,25,25,1.3,10,2,6.708203932499369,26.56505117707799,2,Eoyouy-ukuu
de-vs9y,de-vs9y-26,26,24,1.3,9,3,13.124404748406688,40.364536573097354,1,Esiwey-eico
de-vs9y,de-vs9y-27,27,28,1.3,10,2,13.341664064126334,12.994616791916503,2,Eoyouy-ukuu
de-vs9y,de-vs9y-28,28,32,1.3,13,5,19.13765920900464,33.27488798483492,2,Monoak-aha
de-vs9y,de-vs9y-29,29,15,1.3,9,0,3.2015621187164243,218.6598082540901,2,Otijae-eeux
de-vs9y,de-vs9y-30,30,18,1.3,7,2,4.716990566028302,237.9946167919165,1,Aeueaz-ocau
de-vs9y,de-vs9y-31,31,15,1.3,10,5,4.123105625617661,255.9637565320735,0,Aeueaz-ocau
de-vs9y,de-vs9y-32,32,12,1.3,10,4,4.123105625617661,255.9637565320735,0,Aeueaz-ocau
de-vs9y,de-vs9y-33,33,14,1.3,7,3,4.123105625617661,104.0362434679265,1,Alacoc-aeu
de-vs9y,de-vs9y-34,34,13,1.3,7,1.8,4.123105625617661,104.0362434679265,2,Alacoc-aeu
de-gyz1,de-gyz1-01,1,37,1.3,20,4,18.594622878671135,198.82471001824007,0,Inufaf-uooo
de-gyz1,de-gyz1-02,2,22,1.3,10,3,19.697715603592208,246.03751102542182,1,Uqumoi-oai
de-gyz1,de-gyz1-03,3,25,1.3,10,3,19.697715603592208,246.03751102542182,0,Uqumoi-oai
de-gyz1,de-gyz1-04,4,37,1.3,15,3,10.244998779892558,231.34019174590992,2,Inufaf-uooo
de-gyz1,de-gyz1-05,5,22,1.3,16,0,8.54400374531753,200.55604521958347,2,Inufaf-uooo
de-gyz1,de-gyz1-06,6,33.5,1.3,15,0,3.440930106817051,215.53767779197437,2,Inufaf-uooo
de-gyz1,de-gyz1-07,7,24,1.3,14,3,14.866068747318506,289.6538240580533,1,Inufaf-uooo
de-gyz1,de-gyz1-08,8,25,1.3,7,0,18.384776310850235,292.38013505195954,2,Esiwey-eico
de-gyz1,de-gyz1-09,9,21,1.3,7,0,18.384776310850235,292.38013505195954,2,Esiwey-eico
de-gyz1,de-gyz1-10,10,36,1.3,7,2,16.740967713964448,306.25383773744477,1,Euulis-ojoi
de-gyz1,de-gyz1-11,11,23,1.3,8,0,15.297058540778355,348.69006752597977,2,Esiwey-eico
de-gyz1,de-gyz1-12,12,29.5,1.3,7,0,15.297058540778355,348.69006752597977,2,Esiwey-eico
de-gyz1,de-gyz1-13,13,25.5,1.3,8,0,15.297058540778355,348.69006752597977,1,Esiwey-eico
de-gyz1,de-gyz1-14,14,28.5,1.3,10,3,14.681961721786365,142.19347005529553,1,Esiwey-eico
de-gyz1,de-gyz1-15,15,23,1.3,10,3,14.681961721786365,142.19347005529553,1,Esiwey-eico
de-gyz1,de-gyz1-16,16,28,1.3,12,2,18.35755975068582,119.35775354279127,0,Esiwey-eico
de-gyz1,de-gyz1-17,17,45,1.3,16,3,12.41933975700802,75.06858282186244,1,Inufaf-uooo
de-gyz1,de-gyz1-18,18,24,1.3,18,5,7.3824115301167,61.69924423399361,1,Esiwey-eico
de-gyz1,de-gyz1-19,19,25.5,1.3,16,4,6.519202405202649,32.47119229084849,0,Inufaf-uooo
de-gyz1,de-gyz1-20,20,27.5,1.3,8,0,11.423659658795863,23.19859051364819,1,Esiwey-eico
de-gyz1,de-gyz1-21,21,23,1.3,8,0,11.423659658795863,23.19859051364819,1,Esiwey-eico
md-3yiy,md-3yiy-01,1,22,1.3,12,6,5,323.130102354156,2,Monoak-aha
md-3yiy,md-3yiy-02,2,25,1.3,10,4,19.20833152566875,121.37300514010846,2,Bahuaw-iuey
md-3yiy,md-3yiy-03,3,23,1.3,10,3,15.208221460775746,91.8840502310918,2,Bahuaw-iuey
md-3yiy,md-3yiy-04,4,20,1.3,12,6,4.3,90,1,Monoak-eoes
md-3yiy,md-3yiy-05,5,24,1.3,10,4,15.524174696260024,75.06858282186244,2,Folai-aci
ev-l1jt,ev-l1jt-01,1,21,1.3,12,5,19.856736892047493,206.95217893122896,1,Hekoul-aii
ev-l1jt,ev-l1jt-02,2,23,1.3,15,8,16.76305461424021,215.77607771789468,1,Madeeq-uuqu
ev-l1jt,ev-l1jt-03,3,23,1.3,10,5,13.92695228684295,215.05942696688697,1,Uapouh-iuau
ev-l1jt,ev-l1jt-04,4,35,1.3,22,9,19.530488985173925,235.0079798014413,2,Uapouh-iuau
ev-l1jt,ev-l1jt-05,5,56,1.3,35,20,14.212670403551895,230.71059313749964,0,Saruuo-aoot
ev-l1jt,ev-l1jt-06,6,23,1.3,18,10,12.298373876248844,243.43494882292202,2,Hekoul-aii
ev-l1jt,ev-l1jt-07,7,20,1.3,15,10,10.49571341072154,239.03624346792648,2,Huouok-eaor
ev-l1jt,ev-l1jt-08,8,23,1.3,12,7,15.796518603793686,254.20407101092607,2,Inufaf-ayi
ev-l1jt,ev-l1jt-09,9,20,1.3,15,9,6.18465843842649,255.9637565320735,2,Hekoul-aii
ev-l1jt,ev-l1jt-10,10,60,1.3,48,20,10.690182411914213,287.4179707922028,0,Koyaoz-tiei
ev-l1jt,ev-l1jt-11,11,24,1.3,16,10,5.080354318352216,323.80679269443533,2,Folai-aci
ev-l1jt,ev-l1jt-12,12,48,1.3,25,13,16.026228502052504,299.12405349477746,1,Xezoas-geo
ev-l1jt,ev-l1jt-13,13,25,1.3,12,5,8.765842800324451,332.85031830221686,2,Hekoul-aii
ev-l1jt,ev-l1jt-14,14,40,1.3,28,15,16.200000000000003,0,2,Kueeer-eood
ev-l1jt,ev-l1jt-15,15,56,1.3,40,18,17.029386365926403,176.63353933657018,1,Xezoas-geo
ev-l1jt,ev-l1jt-16,16,32,1.3,25,13,18.976037521042166,140.77432590266326,2,Finui-iuau
